"package_id","domain_group_codes","title","publisher","content_scope","canonical_url","acquisition_url","rights_url","license_or_terms","language","jurisdiction","format","offline_method","tier","safety_class","update_class","criticality","breadth","actionability","reproducibility","offline_fit","rights_clarity","language_fit","maintainability","safety_penalty","volatility_penalty","storage_penalty","release_state","acquisition_state","rights_state","content_review_state","offline_open_state","sha256","local_path","retrieved_at","review_due","priority_score","notes"
"SUP-LEA-018","HEALTH|AGRI|PORT","AQUASTAT Portugal and Europe subset","Food and Agriculture Organization of the United Nations","Практический источник для групп HEALTH|AGRI|PORT","https://www.fao.org/aquastat/en/","https://www.fao.org/aquastat/en/","https://www.fao.org/contact-us/terms/db-terms-of-use/en","Historical national water statistics do not establish current local availability or potability","EN; FR; ES; selected profiles","Portugal/EU","CSV/data download; country profiles; PDF metadata","Download dated indicators and country profile with definitions and provenance","L1","S2_TRAINED_SUPERVISED","ANNUAL_OR_EDITION","5","4","4","4","4","3","2","3","2","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Historical national water statistics do not establish current local availability or potability"
"SUP-LEA-019","HEALTH|AGRI","AGROVOC core concepts","Food and Agriculture Organization of the United Nations","Практический источник для групп HEALTH|AGRI","https://www.fao.org/agrovoc/access","https://www.fao.org/agrovoc/access","https://www.fao.org/agrovoc/access","FAO core languages are stated as CC BY IGO 3.0 on access page; Portuguese and contributed content need separate rights verification","EN; RU; FR; ES; AR; ZH; additional languages with contributor rights","International/reference","RDF N-Triples; N-Quads; SKOS; API","Download versioned RDF dump and exact release notice","L1","S0_OBSERVE_READ","ANNUAL_OR_EDITION","5","4","4","4","4","3","4","3","0","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] FAO core languages are stated as CC BY IGO 3.0 on access page; Portuguese and contributed content need separate rights verification"
"SUP-LEA-020","HEALTH|AGRI|COMP","AquaCrop official software; source and manuals","Food and Agriculture Organization of the United Nations","Практический источник для групп HEALTH|AGRI|COMP","https://www.fao.org/aquacrop/en/","https://www.fao.org/aquacrop/en/","https://www.fao.org/aquacrop/en/","Crop-water model requires calibrated inputs and validation; output is scenario evidence and must never directly command irrigation","EN","International/reference","Python or Fortran source; executables; ZIP; PDF manuals; test cases","Download exact release linked by FAO; vendor source archive; executable; manual; licence and reference test output","L2","S4_REFERENCE_ONLY_PROHIBITED_HOUSEHOLD","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","5","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Crop-water model requires calibrated inputs and validation; output is scenario evidence and must never directly command irrigation"
"SUP-LEA-021","HEALTH|AGRI","Genebank Standards for Plant Genetic Resources for Food and Agriculture","Food and Agriculture Organization of the United Nations","Практический источник для групп HEALTH|AGRI","https://www.fao.org/cgrfa/policies/global-instruments/codes-standards-and-guidelines/en/","https://www.fao.org/cgrfa/policies/global-instruments/codes-standards-and-guidelines/en/","https://www.fao.org/contact-us/terms/en/","Standards cover professional seed banks; field collections; in-vitro and cryopreservation; species-specific protocols are still required","EN; RU; FR; ES; AR; ZH depending edition","International/reference","PDF","Download exact official language editions and inspect each copyright page","L2","S3_LICENSED_PROFESSIONAL","ANNUAL_OR_EDITION","4","4","3","4","4","3","4","3","4","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Standards cover professional seed banks; field collections; in-vitro and cryopreservation; species-specific protocols are still required"
"SUP-LEA-022","HEALTH|AGRI","WIEWS plant genetic resources data","Food and Agriculture Organization of the United Nations","Практический источник для групп HEALTH|AGRI","https://www.fao.org/wiews/en/","https://www.fao.org/wiews/en/","https://www.fao.org/contact-us/terms/db-terms-of-use/en","Inventory metadata do not determine seed identity; viability; access rights or phytosanitary eligibility","EN; multilingual portal","International/reference","Database exports; CSV; reports","Export bounded official organization and ex-situ data with release metadata","L2","S2_TRAINED_SUPERVISED","ANNUAL_OR_EDITION","4","4","3","4","4","3","4","3","2","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Inventory metadata do not determine seed identity; viability; access rights or phytosanitary eligibility"
"SUP-LEA-023","AGRI","Genesys PGR accession metadata personal cache","Crop Trust and Genesys data providers","Практический источник для групп AGRI","https://www.genesys-pgr.org/documentation/apis","https://www.genesys-pgr.org/documentation/apis","https://www.genesys-pgr.org/content/legal/terms","Terms allow use but prohibit redistribution to others; direct new users to Genesys; germplasm request is professional and legally constrained","EN; scientific names global","International/reference","JSON API; XLSX; DwC-A depending endpoint","If accepted by account terms; make a personal bounded export; do not redistribute","L3","S4_REFERENCE_ONLY_PROHIBITED_HOUSEHOLD","ANNUAL_OR_EDITION","3","4","3","4","3","3","2","3","5","2","3","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Terms allow use but prohibit redistribution to others; direct new users to Genesys; germplasm request is professional and legally constrained"
"SUP-LEA-024","LIFE|AGRI","GRIN-Global taxonomy and accession search export","USDA Agricultural Research Service National Plant Germplasm System","Практический источник для групп LIFE|AGRI","https://www.ars-grin.gov/","https://www.ars-grin.gov/","https://www.usda.gov/about-usda/general-information/policies-and-links/digital/copyright-policy","NPGS germplasm is primarily for research and breeding; not a home/community seed supplier; distribution requires policy and phytosanitary checks","EN; scientific names global","International/reference","Search export; reports; taxonomy data","Use official export function only; retain retrieval date and accession provenance","L2","S3_LICENSED_PROFESSIONAL","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","4","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] NPGS germplasm is primarily for research and breeding; not a home/community seed supplier; distribution requires policy and phytosanitary checks"
"SUP-LEA-025","HEALTH|AGRI|OPS","Quality Declared Seed System","Food and Agriculture Organization of the United Nations","Практический источник для групп HEALTH|AGRI|OPS","https://www.fao.org/4/a0503e/a0503e00.htm","https://www.fao.org/4/a0503e/a0503e00.htm","https://www.fao.org/4/a0503e/a0503e00.htm","Educational/non-commercial reproduction allowed with attribution under the publication notice; laboratory seed tests and certification remain regulated","EN; FR; ES","International/reference","HTML; PDF; ZIP","Download exact official 2006 edition and embedded rights statement","L2","S3_LICENSED_PROFESSIONAL","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","4","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Educational/non-commercial reproduction allowed with attribution under the publication notice; laboratory seed tests and certification remain regulated"
"SUP-LEA-026","HEALTH|OPS","Guidelines for drinking-water quality fourth edition with current addenda","World Health Organization","Практический источник для групп HEALTH|OPS","https://www.who.int/publications/i/item/9789240121225","https://www.who.int/publications/i/item/9789240121225","https://www.who.int/copyright","Authority-level guidance; never use a few field indicators to declare water potable; verify exact item licence","EN; companion materials in UN languages","International/reference","PDF","Download exact current official PDF; preserve copyright page; ISBN; addenda and superseded edition links","L2","S3_LICENSED_PROFESSIONAL","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","4","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Authority-level guidance; never use a few field indicators to declare water potable; verify exact item licence"
"SUP-LEA-027","HEALTH","Water Safety Plan Manual second edition and toolbox","World Health Organization","Практический источник для групп HEALTH","https://www.who.int/publications/i/item/9789240067691","https://www.who.int/publications/i/item/9789240067691","https://www.who.int/copyright","Designed for suppliers and regulators; household observations may feed a plan but verification and operational controls need competent operators","EN; selected translations","International/reference","PDF; basic templates; toolbox ZIP","Download manual and linked editable tools as one versioned package after per-file rights review","L2","S3_LICENSED_PROFESSIONAL","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","4","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Designed for suppliers and regulators; household observations may feed a plan but verification and operational controls need competent operators"
"SUP-LEA-028","HEALTH","Sanitary inspection packages for small water supplies","World Health Organization","Практический источник для групп HEALTH","https://www.who.int/publications/i/item/9789240089006","https://www.who.int/publications/i/item/9789240089006","https://www.who.int/copyright","Visual risk observation is safe from outside; inspection does not replace laboratory testing; authority surveillance or repair expertise","EN; selected translations","International/reference","PDF; editable inspection forms","Download publication and only the linked official form files; record licence for each","L2","S2_TRAINED_SUPERVISED","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","2","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Visual risk observation is safe from outside; inspection does not replace laboratory testing; authority surveillance or repair expertise"
"SUP-LEA-029","HEALTH|OPS","Guidelines for drinking-water quality: small water supplies","World Health Organization","Практический источник для групп HEALTH|OPS","https://www.who.int/publications/i/item/9789240088740","https://www.who.int/publications/i/item/9789240088740","https://creativecommons.org/licenses/by-nc-sa/3.0/igo/","Explicit CC BY-NC-SA 3.0 IGO; adaptation/translation requires disclaimer; regulatory and surveillance decisions remain professional","EN; executive summary in RU; FR; ES; AR","International/reference","PDF; summary sheets","Download exact official PDF and available official summaries; preserve licence and binding-language statement","L1","S3_LICENSED_PROFESSIONAL","ANNUAL_OR_EDITION","5","4","4","4","4","3","4","3","4","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Explicit CC BY-NC-SA 3.0 IGO; adaptation/translation requires disclaimer; regulatory and surveillance decisions remain professional"
"SUP-LEA-030","HEALTH","Technical Notes on WASH in Emergencies","World Health Organization and WEDC","Практический источник для групп HEALTH","https://www.who.int/teams/environment-climate-change-and-health/water-sanitation-and-health/environmental-health-in-emergencies/technical-notes-on-wash-in-emergencies","https://www.who.int/teams/environment-climate-change-and-health/water-sanitation-and-health/environmental-health-in-emergencies/technical-notes-on-wash-in-emergencies","https://www.who.int/copyright","Several older notes are all-rights-reserved; free access is not redistribution permission; chemical dosing and infrastructure work need strict context","EN; some translations","International/reference","PDF notes","Download only exact official PDFs whose individual copyright notice permits intended offline use","L3","S4_REFERENCE_ONLY_PROHIBITED_HOUSEHOLD","ANNUAL_OR_EDITION","3","4","3","4","3","3","2","3","5","2","3","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Several older notes are all-rights-reserved; free access is not redistribution permission; chemical dosing and infrastructure work need strict context"
