"edge_id","from_node_id","to_node_id","edge_role","alternative_group","minimum_required_count","service_level","applicable_if","rationale","review_state","release_gate","release_version"
"EDGE-TD-ANIMALS-VET-002","TD-ANIMALS-VET","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-VET-003","TD-ANIMALS-VET","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-WASTE-001","TD-ANIMALS-WASTE","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-WASTE-002","TD-ANIMALS-WASTE","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-WASTE-003","TD-ANIMALS-WASTE","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-EGGS-001","TD-ANIMALS-EGGS","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-EGGS-002","TD-ANIMALS-EGGS","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-EGGS-003","TD-ANIMALS-EGGS","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-MILK-001","TD-ANIMALS-MILK","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-MILK-002","TD-ANIMALS-MILK","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-MILK-003","TD-ANIMALS-MILK","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-SLAUGHTER-001","TD-ANIMALS-SLAUGHTER","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-SLAUGHTER-002","TD-ANIMALS-SLAUGHTER","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-SLAUGHTER-003","TD-ANIMALS-SLAUGHTER","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-BEES-001","TD-ANIMALS-BEES","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-BEES-002","TD-ANIMALS-BEES","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-BEES-003","TD-ANIMALS-BEES","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-AQUACULTURE-001","TD-ANIMALS-AQUACULTURE","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-AQUACULTURE-002","TD-ANIMALS-AQUACULTURE","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-AQUACULTURE-003","TD-ANIMALS-AQUACULTURE","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-HANDLER-001","TD-ANIMALS-HANDLER","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-HANDLER-002","TD-ANIMALS-HANDLER","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-HANDLER-003","TD-ANIMALS-HANDLER","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-001","TD-ANIMALS","TD-BASE","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-002","TD-ANIMALS","TD-ANIMALS-WELFARE","CONDITIONAL","","","SL4","applicable_profile_site_or_qualified_role_required","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-003","TD-ANIMALS","TD-ANIMALS-WATER","CONDITIONAL","","","SL4","applicable_profile_site_or_qualified_role_required","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-004","TD-ANIMALS","TD-ANIMALS-FEED","CONDITIONAL","","","SL4","applicable_profile_site_or_qualified_role_required","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-005","TD-ANIMALS","TD-ANIMALS-PASTURE","CONDITIONAL","","","SL4","applicable_profile_site_or_qualified_role_required","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-006","TD-ANIMALS","TD-ANIMALS-SHELTER","CONDITIONAL","","","SL4","applicable_profile_site_or_qualified_role_required","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-007","TD-ANIMALS","TD-ANIMALS-BIOSECURITY","CONDITIONAL","","","SL4","applicable_profile_site_or_qualified_role_required","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-008","TD-ANIMALS","TD-ANIMALS-BREEDING","CONDITIONAL","","","SL4","applicable_profile_site_or_qualified_role_required","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-009","TD-ANIMALS","TD-ANIMALS-VET","CONDITIONAL","","","SL4","applicable_profile_site_or_qualified_role_required","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-010","TD-ANIMALS","TD-ANIMALS-WASTE","CONDITIONAL","","","SL4","applicable_profile_site_or_qualified_role_required","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-011","TD-ANIMALS","TD-ANIMALS-EGGS","CONDITIONAL","","","SL4","applicable_profile_site_or_qualified_role_required","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-012","TD-ANIMALS","TD-ANIMALS-MILK","CONDITIONAL","","","SL4","applicable_profile_site_or_qualified_role_required","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-013","TD-ANIMALS","TD-ANIMALS-SLAUGHTER","HAZARD_ONLY","","","SL1","not_an_operational_prerequisite","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-014","TD-ANIMALS","TD-ANIMALS-BEES","CONDITIONAL","","","SL4","applicable_profile_site_or_qualified_role_required","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-015","TD-ANIMALS","TD-ANIMALS-AQUACULTURE","CONDITIONAL","","","SL4","applicable_profile_site_or_qualified_role_required","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-ANIMALS-016","TD-ANIMALS","TD-ANIMALS-HANDLER","CONDITIONAL","","","SL4","applicable_profile_site_or_qualified_role_required","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-SHELTER-IN-PLACE-001","TD-SHELTER-SHELTER-IN-PLACE","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-SHELTER-IN-PLACE-002","TD-SHELTER-SHELTER-IN-PLACE","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-SHELTER-IN-PLACE-003","TD-SHELTER-SHELTER-IN-PLACE","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-SAFE-ZONE-001","TD-SHELTER-SAFE-ZONE","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-SAFE-ZONE-002","TD-SHELTER-SAFE-ZONE","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-SAFE-ZONE-003","TD-SHELTER-SAFE-ZONE","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-ACCESSIBLE-EXIT-001","TD-SHELTER-ACCESSIBLE-EXIT","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-ACCESSIBLE-EXIT-002","TD-SHELTER-ACCESSIBLE-EXIT","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-ACCESSIBLE-EXIT-003","TD-SHELTER-ACCESSIBLE-EXIT","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-SHUTOFF-WATER-001","TD-SHELTER-SHUTOFF-WATER","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-SHUTOFF-WATER-002","TD-SHELTER-SHUTOFF-WATER","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-SHUTOFF-WATER-003","TD-SHELTER-SHUTOFF-WATER","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-SHUTOFF-GAS-001","TD-SHELTER-SHUTOFF-GAS","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-SHUTOFF-GAS-002","TD-SHELTER-SHUTOFF-GAS","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-SHUTOFF-GAS-003","TD-SHELTER-SHUTOFF-GAS","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-SHUTOFF-ELECTRIC-001","TD-SHELTER-SHUTOFF-ELECTRIC","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-SHUTOFF-ELECTRIC-002","TD-SHELTER-SHUTOFF-ELECTRIC","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-SHUTOFF-ELECTRIC-003","TD-SHELTER-SHUTOFF-ELECTRIC","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-ALARMS-001","TD-SHELTER-ALARMS","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-ALARMS-002","TD-SHELTER-ALARMS","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-ALARMS-003","TD-SHELTER-ALARMS","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-EXTINGUISHER-001","TD-SHELTER-EXTINGUISHER","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-EXTINGUISHER-002","TD-SHELTER-EXTINGUISHER","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-EXTINGUISHER-003","TD-SHELTER-EXTINGUISHER","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-FIRE-BLANKET-001","TD-SHELTER-FIRE-BLANKET","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-FIRE-BLANKET-002","TD-SHELTER-FIRE-BLANKET","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-FIRE-BLANKET-003","TD-SHELTER-FIRE-BLANKET","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-DARK-EXIT-001","TD-SHELTER-DARK-EXIT","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-DARK-EXIT-002","TD-SHELTER-DARK-EXIT","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-DARK-EXIT-003","TD-SHELTER-DARK-EXIT","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-COLLAPSE-001","TD-SHELTER-COLLAPSE","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-COLLAPSE-002","TD-SHELTER-COLLAPSE","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-COLLAPSE-003","TD-SHELTER-COLLAPSE","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-HEAT-ZONE-001","TD-SHELTER-HEAT-ZONE","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-HEAT-ZONE-002","TD-SHELTER-HEAT-ZONE","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-HEAT-ZONE-003","TD-SHELTER-HEAT-ZONE","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-COLD-ZONE-001","TD-SHELTER-COLD-ZONE","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-COLD-ZONE-002","TD-SHELTER-COLD-ZONE","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-COLD-ZONE-003","TD-SHELTER-COLD-ZONE","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-COMBUSTION-AIR-001","TD-SHELTER-COMBUSTION-AIR","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-COMBUSTION-AIR-002","TD-SHELTER-COMBUSTION-AIR","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-COMBUSTION-AIR-003","TD-SHELTER-COMBUSTION-AIR","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-LIGHT-001","TD-SHELTER-LIGHT","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-LIGHT-002","TD-SHELTER-LIGHT","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-LIGHT-003","TD-SHELTER-LIGHT","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-DEPENDENTS-001","TD-SHELTER-DEPENDENTS","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-DEPENDENTS-002","TD-SHELTER-DEPENDENTS","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-DEPENDENTS-003","TD-SHELTER-DEPENDENTS","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-KITCHEN-001","TD-SHELTER-KITCHEN","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-KITCHEN-002","TD-SHELTER-KITCHEN","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-KITCHEN-003","TD-SHELTER-KITCHEN","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-PESTS-001","TD-SHELTER-PESTS","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-PESTS-002","TD-SHELTER-PESTS","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SHELTER-PESTS-003","TD-SHELTER-PESTS","TD-BASE-INVENTORY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-CONSTRUCTION-SITE-001","TD-CONSTRUCTION-SITE","TD-BASE-SAFETY","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
